job_title,experience_years,salary_mid,work_mode,city,salary_date,source_name
frontend engineer,3.0,30000.0,Remote/Egypt,Cairo,2024-04-08 20:26:47,Kaggle_EgyTech_participants_data
"r&d engineer (computer vision, nlp, etc.)",2.0,18500.0,Remote/Egypt,Cairo,2024-04-08 20:26:52,Kaggle_EgyTech_participants_data
embedded systems engineer,4.0,62270.0,Hybrid,Cairo,2024-04-08 20:28:52,Kaggle_EgyTech_participants_data
backend engineer,6.0,90000.0,Remote/Egypt,Cairo,2024-04-08 20:33:02,Kaggle_EgyTech_participants_data
data engineer,2.0,38000.0,Remote/Egypt,Cairo,2024-04-08 20:39:28,Kaggle_EgyTech_participants_data
scrum master,10.0,44000.0,Remote/Egypt,Cairo,2024-04-08 20:44:56,Kaggle_EgyTech_participants_data
backend engineer,1.0,16250.0,Hybrid,Cairo,2024-04-08 20:45:31,Kaggle_EgyTech_participants_data
backend engineer,1.0,5500.0,Remote/Egypt,Cairo,2024-04-08 21:11:31,Kaggle_EgyTech_participants_data
backend engineer,1.0,20000.0,Hybrid,Cairo,2024-04-08 21:11:42,Kaggle_EgyTech_participants_data
frontend engineer,5.0,47000.0,Remote/Egypt,Cairo,2024-04-08 21:17:10,Kaggle_EgyTech_participants_data
data engineer,3.0,35000.0,Office,Cairo,2024-04-08 21:57:05,Kaggle_EgyTech_participants_data
product owner,5.0,52690.0,Hybrid,Cairo,2024-04-08 22:33:32,Kaggle_EgyTech_participants_data
full-stack engineer,4.0,35000.0,Hybrid,Cairo,2024-04-08 22:45:53,Kaggle_EgyTech_participants_data
ui/ux designer/engineer,4.0,28000.0,Hybrid,Cairo,2024-04-08 22:50:32,Kaggle_EgyTech_participants_data
qa / sdet engineer,2.0,17600.0,Hybrid,Cairo,2024-04-08 22:55:05,Kaggle_EgyTech_participants_data
"r&d engineer (computer vision, nlp, etc.)",12.0,181541.0,Remote/Egypt,Cairo,2024-04-08 22:58:53,Kaggle_EgyTech_participants_data
backend engineer,4.0,60000.0,Hybrid,Cairo,2024-04-08 23:00:03,Kaggle_EgyTech_participants_data
qa / sdet engineer,5.0,86600.0,Hybrid,Cairo,2024-04-08 23:32:50,Kaggle_EgyTech_participants_data
backend engineer,1.0,16000.0,Remote/Egypt,Cairo,2024-04-08 23:34:24,Kaggle_EgyTech_participants_data
backend engineer,1.0,17000.0,Hybrid,Cairo,2024-04-18 16:35:43,Kaggle_EgyTech_participants_data
frontend engineer,2.0,37500.0,Hybrid,Cairo,2024-04-18 17:08:03,Kaggle_EgyTech_participants_data
frontend engineer,1.0,26000.0,Hybrid,Cairo,2024-04-18 20:15:21,Kaggle_EgyTech_participants_data
engineering manager,7.0,59000.0,Office,Cairo,2024-04-18 21:23:00,Kaggle_EgyTech_participants_data
mobile development engineer,3.0,80000.0,Office,Cairo,2024-04-18 21:34:55,Kaggle_EgyTech_participants_data
frontend engineer,7.0,58333.0,Hybrid,Cairo,2024-04-18 21:37:48,Kaggle_EgyTech_participants_data
backend engineer,3.0,28000.0,Office,Cairo,2024-04-18 21:39:20,Kaggle_EgyTech_participants_data
backend engineer,7.0,60000.0,Hybrid,Cairo,2024-04-18 21:45:18,Kaggle_EgyTech_participants_data
data scientist,1.0,19500.0,Hybrid,Cairo,2024-04-18 21:47:51,Kaggle_EgyTech_participants_data
data analytics,3.0,55000.0,Remote/Egypt,Cairo,2024-04-18 22:16:04,Kaggle_EgyTech_participants_data
backend engineer,1.0,15000.0,Remote/Egypt,Cairo,2024-04-18 22:17:41,Kaggle_EgyTech_participants_data
data analytics,0.0,15000.0,Hybrid,Cairo,2024-04-18 22:25:24,Kaggle_EgyTech_participants_data
embedded systems engineer,2.0,50000.0,Hybrid,Cairo,2024-04-18 22:28:28,Kaggle_EgyTech_participants_data
engineering manager,9.0,118750.0,Hybrid,Cairo,2024-04-18 22:29:28,Kaggle_EgyTech_participants_data
mobile development engineer,8.0,30000.0,Hybrid,Cairo,2024-04-18 22:34:54,Kaggle_EgyTech_participants_data
technical support,5.0,40500.0,Hybrid,Cairo,2024-04-18 22:46:04,Kaggle_EgyTech_participants_data
technical support,0.0,16000.0,Hybrid,Cairo,2024-04-18 22:49:19,Kaggle_EgyTech_participants_data
frontend engineer,7.0,44307.5,Hybrid,Cairo,2024-04-18 22:54:33,Kaggle_EgyTech_participants_data
data engineer,0.0,15000.0,Office,Cairo,2024-04-18 22:57:34,Kaggle_EgyTech_participants_data
qa / sdet engineer,2.0,6400.0,Office,Cairo,2024-04-18 22:59:11,Kaggle_EgyTech_participants_data
backend engineer,1.0,19000.0,Office,Cairo,2024-04-18 22:59:14,Kaggle_EgyTech_participants_data
backend engineer,2.0,21000.0,Remote/Egypt,Cairo,2024-04-18 23:07:46,Kaggle_EgyTech_participants_data
ui/ux designer/engineer,2.0,22500.0,Office,Cairo,2024-04-18 23:51:43,Kaggle_EgyTech_participants_data
devops / sre / platform,1.0,33730.0,Remote/Egypt,Cairo,2024-04-19 00:04:25,Kaggle_EgyTech_participants_data
backend engineer,4.0,44000.0,Hybrid,Cairo,2024-04-19 00:11:34,Kaggle_EgyTech_participants_data
product owner,7.0,64000.0,Hybrid,Cairo,2024-04-19 00:15:05,Kaggle_EgyTech_participants_data
backend engineer,1.0,6000.0,Office,Garbhia,2024-04-19 00:45:37,Kaggle_EgyTech_participants_data
data analytics,4.0,35750.0,Hybrid,Cairo,2024-04-19 01:01:47,Kaggle_EgyTech_participants_data
qa / sdet engineer,5.0,38000.0,Hybrid,Cairo,2024-04-19 02:07:14,Kaggle_EgyTech_participants_data
"r&d engineer (computer vision, nlp, etc.)",1.0,4000.0,Hybrid,Cairo,2024-04-19 02:14:52,Kaggle_EgyTech_participants_data
security/network engineer,1.0,10600.0,Office,Cairo,2024-04-19 02:15:55,Kaggle_EgyTech_participants_data
devops / sre / platform,4.0,75892.0,Remote/Egypt,Cairo,2024-04-19 02:26:12,Kaggle_EgyTech_participants_data
full-stack engineer,6.0,119750.0,Office,Cairo,2024-04-19 03:06:44,Kaggle_EgyTech_participants_data
security/network engineer,2.0,13000.0,Office,No site in Egypt,2024-04-19 03:34:07,Kaggle_EgyTech_participants_data
backend engineer,3.0,16250.0,Office,Cairo,2024-04-19 03:56:33,Kaggle_EgyTech_participants_data
"r&d engineer (computer vision, nlp, etc.)",1.0,20000.0,Remote/Egypt,Cairo,2024-04-19 04:03:39,Kaggle_EgyTech_participants_data
"r&d engineer (computer vision, nlp, etc.)",1.0,3700.0,Office,Bni Swife,2024-04-19 08:19:16,Kaggle_EgyTech_participants_data
backend engineer,5.0,48750.0,Office,Cairo,2024-04-19 08:29:15,Kaggle_EgyTech_participants_data
data scientist,0.0,23000.0,Hybrid,Cairo,2024-04-19 08:41:34,Kaggle_EgyTech_participants_data
mobile development engineer,0.0,10000.0,Office,Cairo,2024-04-19 08:43:03,Kaggle_EgyTech_participants_data
"executive (c-level, director, etc.)",16.0,40000.0,Office,Cairo,2024-04-19 08:54:00,Kaggle_EgyTech_participants_data
qa / sdet engineer,7.0,61000.0,Remote/Egypt,Cairo,2024-04-19 09:07:33,Kaggle_EgyTech_participants_data
product owner,6.0,42000.0,Hybrid,Cairo,2024-04-19 09:23:37,Kaggle_EgyTech_participants_data
data analytics,3.0,32000.0,Hybrid,Cairo,2024-04-19 09:28:33,Kaggle_EgyTech_participants_data
backend engineer,4.0,30000.0,Hybrid,Cairo,2024-04-19 09:36:35,Kaggle_EgyTech_participants_data
product owner,0.0,15000.0,Remote/Egypt,Cairo,2024-04-19 09:36:49,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,8000.0,Office,Cairo,2024-04-19 09:48:09,Kaggle_EgyTech_participants_data
security/network engineer,1.0,15800.0,Hybrid,Cairo,2024-04-19 10:12:50,Kaggle_EgyTech_participants_data
technical support,8.0,39000.0,Office,Cairo,2024-04-19 10:17:05,Kaggle_EgyTech_participants_data
data scientist,2.0,19580.0,Office,Cairo,2024-04-19 10:18:59,Kaggle_EgyTech_participants_data
technical support,7.0,48000.0,Hybrid,Cairo,2024-04-19 10:26:10,Kaggle_EgyTech_participants_data
data analytics,1.0,9000.0,Hybrid,Cairo,2024-04-19 10:36:34,Kaggle_EgyTech_participants_data
technical support,3.0,43000.0,Hybrid,Cairo,2024-04-19 11:03:57,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,25000.0,Office,Cairo,2024-04-19 11:29:23,Kaggle_EgyTech_participants_data
backend engineer,0.0,10000.83,Office,Alexandria,2024-04-19 11:32:28,Kaggle_EgyTech_participants_data
technical support,1.0,6500.0,Office,Mansoura,2024-04-19 11:32:35,Kaggle_EgyTech_participants_data
ui/ux designer/engineer,1.0,8000.0,Office,Alexandria,2024-04-19 11:38:20,Kaggle_EgyTech_participants_data
full-stack engineer,3.0,50000.0,Remote/Egypt,Cairo,2024-04-19 11:40:29,Kaggle_EgyTech_participants_data
technical support,3.0,30000.0,Hybrid,Cairo,2024-04-19 11:42:28,Kaggle_EgyTech_participants_data
backend engineer,13.0,35000.0,Office,Cairo,2024-04-19 11:43:20,Kaggle_EgyTech_participants_data
data analytics,4.0,39000.0,Hybrid,Cairo,2024-04-19 11:46:38,Kaggle_EgyTech_participants_data
backend engineer,5.0,50000.0,Remote/Egypt,Cairo,2024-04-19 11:51:24,Kaggle_EgyTech_participants_data
data analytics,1.0,7950.0,Office,Cairo,2024-04-19 11:53:26,Kaggle_EgyTech_participants_data
ui/ux designer/engineer,4.0,9000.0,Office,Alexandria,2024-04-19 11:54:41,Kaggle_EgyTech_participants_data
frontend engineer,4.0,26000.0,Remote/Egypt,Cairo,2024-04-19 12:00:10,Kaggle_EgyTech_participants_data
data analytics,0.0,12300.0,Hybrid,Cairo,2024-04-19 12:06:47,Kaggle_EgyTech_participants_data
product manager,3.0,21600.0,Hybrid,Cairo,2024-04-19 12:09:05,Kaggle_EgyTech_participants_data
"hardware engineer (semiconductors, digital design, electronics, etc)",2.0,59500.0,Hybrid,Cairo,2024-04-19 12:12:30,Kaggle_EgyTech_participants_data
backend engineer,3.0,88615.0,Hybrid,Cairo,2024-04-19 12:17:26,Kaggle_EgyTech_participants_data
full-stack engineer,4.0,38000.0,Remote/Egypt,Cairo,2024-04-19 12:19:27,Kaggle_EgyTech_participants_data
full-stack engineer,17.0,44000.0,Office,Cairo,2024-04-19 12:19:32,Kaggle_EgyTech_participants_data
backend engineer,1.0,17000.0,Hybrid,Cairo,2024-04-19 12:20:56,Kaggle_EgyTech_participants_data
crm developer,1.0,31000.0,Hybrid,Cairo,2024-04-19 12:26:19,Kaggle_EgyTech_participants_data
devops / sre / platform,1.0,14800.0,Remote/Egypt,Cairo,2024-04-19 12:27:02,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,11000.0,Remote/Egypt,Cairo,2024-04-19 12:29:26,Kaggle_EgyTech_participants_data
data engineer,2.0,35000.0,Remote/Egypt,Cairo,2024-04-19 12:37:15,Kaggle_EgyTech_participants_data
backend engineer,2.0,14800.0,Hybrid,Cairo,2024-04-19 12:40:43,Kaggle_EgyTech_participants_data
backend engineer,0.0,5000.0,Remote/Egypt,Cairo,2024-04-19 12:45:35,Kaggle_EgyTech_participants_data
frontend engineer,5.0,43000.0,Hybrid,Cairo,2024-04-19 12:50:22,Kaggle_EgyTech_participants_data
devops / sre / platform,5.0,44333.0,Hybrid,Cairo,2024-04-19 12:51:52,Kaggle_EgyTech_participants_data
full-stack engineer,4.0,110170.0,Remote/Egypt,Cairo,2024-04-19 12:54:36,Kaggle_EgyTech_participants_data
crm developer,1.0,15150.0,Hybrid,Alexandria,2024-04-19 13:06:09,Kaggle_EgyTech_participants_data
frontend engineer,1.0,17000.0,Hybrid,Cairo,2024-04-19 13:07:07,Kaggle_EgyTech_participants_data
mobile development engineer,7.0,55000.0,Hybrid,Cairo,2024-05-06 10:22:20,Kaggle_EgyTech_participants_data
product owner,3.0,25000.0,Hybrid,Alexandria,2024-05-06 12:22:50,Kaggle_EgyTech_participants_data
backend engineer,0.5,10000.0,Hybrid,Cairo,2024-05-06 12:55:09,Kaggle_EgyTech_participants_data
data scientist,2.0,31135.0,Office,Cairo,2024-05-06 16:18:44,Kaggle_EgyTech_participants_data
"executive (c-level, director, etc.)",10.0,115000.0,Hybrid,Cairo,2024-05-06 16:29:57,Kaggle_EgyTech_participants_data
backend engineer,1.0,21000.0,Hybrid,Cairo,2024-05-07 01:30:38,Kaggle_EgyTech_participants_data
"r&d engineer (computer vision, nlp, etc.)",1.0,15000.0,Office,Cairo,2024-05-07 09:21:59,Kaggle_EgyTech_participants_data
"r&d engineer (computer vision, nlp, etc.)",3.0,30000.0,Office,Cairo,2024-05-07 09:27:14,Kaggle_EgyTech_participants_data
product manager,4.0,33000.0,Hybrid,Cairo,2024-05-07 10:14:12,Kaggle_EgyTech_participants_data
frontend engineer,5.0,45000.0,Hybrid,Cairo,2024-05-07 12:37:17,Kaggle_EgyTech_participants_data
full-stack engineer,5.0,20000.0,Hybrid,Cairo,2024-05-07 14:04:05,Kaggle_EgyTech_participants_data
scrum master,4.0,30000.0,Hybrid,Cairo,2024-05-08 09:48:25,Kaggle_EgyTech_participants_data
product manager,10.0,125000.0,Hybrid,Cairo,2024-05-08 19:24:45,Kaggle_EgyTech_participants_data
product manager,2.0,22000.0,Hybrid,Cairo,2024-05-08 19:37:15,Kaggle_EgyTech_participants_data
product manager,5.0,71850.0,Office,Cairo,2024-05-08 22:24:03,Kaggle_EgyTech_participants_data
backend engineer,4.0,35925.0,Remote/Egypt,Cairo,2024-05-09 11:59:53,Kaggle_EgyTech_participants_data
backend engineer,4.0,50000.0,Hybrid,No site in Egypt,2024-05-09 13:59:36,Kaggle_EgyTech_participants_data
product manager,6.0,35000.0,Office,Cairo,2024-05-09 16:50:33,Kaggle_EgyTech_participants_data
devops / sre / platform,3.0,44000.0,Hybrid,Cairo,2024-05-11 14:20:05,Kaggle_EgyTech_participants_data
backend engineer,0.0,23768.0,Hybrid,Cairo,2024-05-12 08:16:54,Kaggle_EgyTech_participants_data
product manager,9.0,95000.0,Hybrid,Cairo,2024-05-12 08:31:55,Kaggle_EgyTech_participants_data
frontend engineer,1.0,10000.0,Office,Cairo,2024-05-12 08:35:43,Kaggle_EgyTech_participants_data
data engineer,2.0,23000.0,Hybrid,Cairo,2024-05-12 08:40:07,Kaggle_EgyTech_participants_data
full-stack engineer,10.0,22800.0,Office,Cairo,2024-05-12 08:40:11,Kaggle_EgyTech_participants_data
product manager,8.0,293700.0,Hybrid,Cairo,2024-05-12 08:53:30,Kaggle_EgyTech_participants_data
backend engineer,0.0,3500.0,Office,Giza,2024-05-12 08:55:03,Kaggle_EgyTech_participants_data
qa / sdet engineer,3.0,45000.0,Remote/Egypt,Cairo,2024-05-12 08:59:39,Kaggle_EgyTech_participants_data
backend engineer,4.0,39370.0,Hybrid,Cairo,2024-05-12 09:04:49,Kaggle_EgyTech_participants_data
frontend engineer,5.0,30000.0,Remote/Egypt,Cairo,2024-05-12 09:07:33,Kaggle_EgyTech_participants_data
backend engineer,5.0,67060.0,Hybrid,Cairo,2024-05-12 09:12:57,Kaggle_EgyTech_participants_data
data engineer,2.0,11000.0,Hybrid,Cairo,2024-05-12 09:14:02,Kaggle_EgyTech_participants_data
security/network engineer,2.0,34500.0,Hybrid,Cairo,2024-05-12 09:15:42,Kaggle_EgyTech_participants_data
ui/ux designer/engineer,1.0,19160.0,Remote/Egypt,No site in Egypt,2024-05-12 09:16:44,Kaggle_EgyTech_participants_data
frontend engineer,1.0,15000.0,Remote/Egypt,Cairo,2024-05-12 09:22:49,Kaggle_EgyTech_participants_data
technical support,1.5,25472.0,Hybrid,Cairo,2024-05-12 09:25:56,Kaggle_EgyTech_participants_data
backend engineer,3.5,20000.0,Office,Cairo,2024-05-12 09:27:11,Kaggle_EgyTech_participants_data
qa / sdet engineer,2.0,8500.0,Office,Cairo,2024-05-12 09:27:27,Kaggle_EgyTech_participants_data
data analytics,3.0,20000.0,Office,Alexandria,2024-05-12 09:32:24,Kaggle_EgyTech_participants_data
devops / sre / platform,1.0,25000.0,Remote/Egypt,Cairo,2024-05-12 09:33:14,Kaggle_EgyTech_participants_data
full-stack engineer,2.5,17000.0,Office,Cairo,2024-05-12 09:38:07,Kaggle_EgyTech_participants_data
backend engineer,4.0,65000.0,Hybrid,Cairo,2024-05-12 09:43:43,Kaggle_EgyTech_participants_data
backend engineer,2.0,28740.0,Hybrid,Cairo,2024-05-12 09:47:56,Kaggle_EgyTech_participants_data
backend engineer,5.0,41290.0,Hybrid,Cairo,2024-05-12 09:52:44,Kaggle_EgyTech_participants_data
qa / sdet engineer,1.0,8000.0,Office,Cairo,2024-05-12 09:57:56,Kaggle_EgyTech_participants_data
mobile development engineer,2.5,28500.0,Hybrid,Cairo,2024-05-12 10:02:04,Kaggle_EgyTech_participants_data
product manager,8.0,71850.0,Hybrid,Cairo,2024-05-12 10:09:27,Kaggle_EgyTech_participants_data
full-stack engineer,4.5,40000.0,Hybrid,Cairo,2024-05-12 10:10:41,Kaggle_EgyTech_participants_data
mobile development engineer,7.0,91010.0,Hybrid,Cairo,2024-05-12 10:15:54,Kaggle_EgyTech_participants_data
backend engineer,6.0,32000.0,Office,Cairo,2024-05-12 10:16:08,Kaggle_EgyTech_participants_data
frontend engineer,6.0,102800.0,Hybrid,Cairo,2024-05-12 10:16:28,Kaggle_EgyTech_participants_data
data analytics,3.0,25000.0,Hybrid,Cairo,2024-05-12 10:17:05,Kaggle_EgyTech_participants_data
ui/ux designer/engineer,3.0,20000.0,Hybrid,Cairo,2024-05-12 10:18:37,Kaggle_EgyTech_participants_data
mobile development engineer,7.0,57000.0,Office,Cairo,2024-05-12 10:27:31,Kaggle_EgyTech_participants_data
full-stack engineer,3.0,25000.0,Hybrid,Cairo,2024-05-12 10:31:22,Kaggle_EgyTech_participants_data
data analytics,2.0,22500.0,Hybrid,Alexandria,2024-05-12 10:48:59,Kaggle_EgyTech_participants_data
qa / sdet engineer,0.6,9000.0,Office,Cairo,2024-05-12 10:55:44,Kaggle_EgyTech_participants_data
"hardware engineer (semiconductors, digital design, electronics, etc)",4.0,91010.0,Hybrid,Cairo,2024-05-12 11:04:10,Kaggle_EgyTech_participants_data
data engineer,5.0,71850.0,Hybrid,Cairo,2024-05-12 11:11:44,Kaggle_EgyTech_participants_data
data engineer,1.5,21000.0,Hybrid,Cairo,2024-05-12 11:14:04,Kaggle_EgyTech_participants_data
devops / sre / platform,1.0,20000.0,Remote/Egypt,Cairo,2024-05-12 11:19:25,Kaggle_EgyTech_participants_data
technical support,5.5,55000.0,Hybrid,Cairo,2024-05-12 11:31:05,Kaggle_EgyTech_participants_data
mobile development engineer,3.0,24000.0,Hybrid,Cairo,2024-05-12 11:34:46,Kaggle_EgyTech_participants_data
embedded systems engineer,5.0,24500.0,Office,Cairo,2024-05-12 11:49:52,Kaggle_EgyTech_participants_data
full-stack engineer,5.0,55000.0,Hybrid,Cairo,2024-05-12 12:05:31,Kaggle_EgyTech_participants_data
"r&d engineer (computer vision, nlp, etc.)",3.0,37000.0,Hybrid,Cairo,2024-05-12 12:07:04,Kaggle_EgyTech_participants_data
mobile development engineer,5.0,86220.0,Hybrid,Cairo,2024-05-12 12:12:20,Kaggle_EgyTech_participants_data
embedded systems engineer,1.0,21239.0,Hybrid,Assiut site,2024-05-12 12:17:37,Kaggle_EgyTech_participants_data
data analytics,2.0,36883.0,Hybrid,Cairo,2024-05-12 12:23:10,Kaggle_EgyTech_participants_data
backend engineer,2.0,25700.0,Hybrid,Cairo,2024-05-12 12:23:37,Kaggle_EgyTech_participants_data
full-stack engineer,6.0,50611.0,Office,Cairo,2024-05-12 12:30:49,Kaggle_EgyTech_participants_data
backend engineer,4.0,48887.0,Hybrid,Cairo,2024-05-12 12:30:58,Kaggle_EgyTech_participants_data
ui/ux designer/engineer,1.0,3000.0,Remote/Egypt,Cairo,2024-05-12 12:38:18,Kaggle_EgyTech_participants_data
backend engineer,3.0,14000.0,Remote/Egypt,Cairo,2024-05-12 12:57:25,Kaggle_EgyTech_participants_data
security/network engineer,5.0,8000.0,Office,Cairo,2024-05-12 13:01:24,Kaggle_EgyTech_participants_data
data scientist,2.0,20000.0,Hybrid,Cairo,2024-05-12 13:12:51,Kaggle_EgyTech_participants_data
"executive (c-level, director, etc.)",2.0,25000.0,Hybrid,Alexandria,2024-05-12 13:13:01,Kaggle_EgyTech_participants_data
backend engineer,8.0,55000.0,Hybrid,Cairo,2024-05-12 13:25:18,Kaggle_EgyTech_participants_data
backend engineer,2.0,30048.0,Hybrid,Cairo,2024-05-12 13:34:30,Kaggle_EgyTech_participants_data
data scientist,4.0,37878.0,Hybrid,Cairo,2024-05-12 13:40:30,Kaggle_EgyTech_participants_data
backend engineer,9.0,100590.0,Hybrid,Cairo,2024-05-12 13:47:11,Kaggle_EgyTech_participants_data
data engineer,4.0,77100.0,Hybrid,"Smart village, Giza",2024-05-12 14:01:13,Kaggle_EgyTech_participants_data
technical support,1.0,14000.0,Hybrid,Cairo,2024-05-12 14:08:03,Kaggle_EgyTech_participants_data
backend engineer,3.0,58000.0,Remote/Egypt,Cairo,2024-05-12 14:09:52,Kaggle_EgyTech_participants_data
technical support,3.0,30000.0,Remote/Egypt,Cairo,2024-05-12 14:17:21,Kaggle_EgyTech_participants_data
mobile development engineer,9.0,106817.0,Office,Cairo,2024-05-12 14:21:45,Kaggle_EgyTech_participants_data
devops / sre / platform,1.0,20000.0,Hybrid,Cairo,2024-05-12 14:23:18,Kaggle_EgyTech_participants_data
data engineer,11.0,100000.0,Hybrid,Cairo,2024-05-12 14:24:07,Kaggle_EgyTech_participants_data
product manager,5.0,17000.0,Hybrid,Cairo,2024-05-12 14:32:57,Kaggle_EgyTech_participants_data
backend engineer,7.0,98195.0,Remote/Egypt,Cairo,2024-05-12 14:40:07,Kaggle_EgyTech_participants_data
backend engineer,4.0,16000.0,Office,Cairo,2024-05-12 14:41:20,Kaggle_EgyTech_participants_data
technical support,1.0,6000.0,Remote/Egypt,Alexandria,2024-05-12 14:44:30,Kaggle_EgyTech_participants_data
qa / sdet engineer,2.5,24000.0,Hybrid,Cairo,2024-05-12 14:50:18,Kaggle_EgyTech_participants_data
mobile development engineer,6.0,45000.0,Office,Cairo,2024-05-12 14:51:08,Kaggle_EgyTech_participants_data
product manager,7.0,50000.0,Office,Cairo,2024-05-12 15:00:26,Kaggle_EgyTech_participants_data
qa / sdet engineer,13.0,50000.0,Hybrid,Cairo,2024-05-12 15:03:28,Kaggle_EgyTech_participants_data
data analytics,2.0,46000.0,Hybrid,Cairo,2024-05-12 15:17:43,Kaggle_EgyTech_participants_data
frontend engineer,1.0,18000.0,Hybrid,Cairo,2024-05-12 15:25:44,Kaggle_EgyTech_participants_data
data analytics,2.0,22000.0,Hybrid,Cairo,2024-05-12 15:41:57,Kaggle_EgyTech_participants_data
mobile development engineer,4.0,40000.0,Hybrid,Cairo,2024-05-12 15:56:03,Kaggle_EgyTech_participants_data
scrum master,1.5,15000.0,Office,Cairo,2024-05-12 16:40:02,Kaggle_EgyTech_participants_data
scrum master,15.0,52000.0,Hybrid,Cairo,2024-05-12 16:42:31,Kaggle_EgyTech_participants_data
backend engineer,1.0,27000.0,Office,Cairo,2024-05-12 17:26:56,Kaggle_EgyTech_participants_data
embedded systems engineer,3.0,50000.0,Hybrid,Cairo,2024-05-12 17:29:55,Kaggle_EgyTech_participants_data
devops / sre / platform,1.0,18000.0,Remote/Egypt,Cairo,2024-05-12 17:52:28,Kaggle_EgyTech_participants_data
devops / sre / platform,1.0,19000.0,Remote/Egypt,Cairo,2024-05-12 17:58:17,Kaggle_EgyTech_participants_data
backend engineer,0.5,6000.0,Office,Mansoura,2024-05-12 18:30:49,Kaggle_EgyTech_participants_data
frontend engineer,4.0,30000.0,Remote/Egypt,Cairo,2024-05-12 18:49:18,Kaggle_EgyTech_participants_data
backend engineer,5.0,196390.0,Office,Cairo,2024-05-12 18:54:37,Kaggle_EgyTech_participants_data
backend engineer,4.0,50500.0,Remote/Egypt,Cairo,2024-05-12 19:10:40,Kaggle_EgyTech_participants_data
frontend engineer,2.0,39000.0,Remote/Egypt,Cairo,2024-05-12 19:16:34,Kaggle_EgyTech_participants_data
data analytics,2.0,26000.0,Hybrid,Cairo,2024-05-12 19:41:45,Kaggle_EgyTech_participants_data
ui/ux designer/engineer,3.0,23000.0,Hybrid,Cairo,2024-05-12 19:43:05,Kaggle_EgyTech_participants_data
data analytics,3.0,53555.0,Hybrid,Cairo,2024-05-12 19:52:05,Kaggle_EgyTech_participants_data
data engineer,1.0,27500.0,Hybrid,Cairo,2024-05-12 20:24:31,Kaggle_EgyTech_participants_data
frontend engineer,4.0,60000.0,Hybrid,Cairo,2024-05-12 20:27:11,Kaggle_EgyTech_participants_data
mobile development engineer,1.5,40000.0,Hybrid,Alexandria,2024-05-12 20:31:09,Kaggle_EgyTech_participants_data
mobile development engineer,4.0,19580.0,Office,Gharbia,2024-05-12 20:42:58,Kaggle_EgyTech_participants_data
embedded systems engineer,1.0,46500.0,Office,Cairo,2024-05-12 20:46:38,Kaggle_EgyTech_participants_data
embedded systems engineer,1.0,39000.0,Hybrid,Smart Village,2024-05-12 20:48:46,Kaggle_EgyTech_participants_data
backend engineer,3.0,15000.0,Hybrid,Cairo,2024-05-12 21:05:23,Kaggle_EgyTech_participants_data
qa / sdet engineer,1.0,15000.0,Hybrid,Cairo,2024-05-12 21:07:15,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,30000.0,Remote/Egypt,Cairo,2024-05-12 21:11:31,Kaggle_EgyTech_participants_data
devops / sre / platform,1.0,20250.0,Hybrid,Cairo,2024-05-12 21:29:35,Kaggle_EgyTech_participants_data
backend engineer,0.0,100000.0,Office,Cairo,2024-05-12 21:40:19,Kaggle_EgyTech_participants_data
full-stack engineer,8.0,100590.0,Hybrid,Cairo,2024-05-12 21:45:58,Kaggle_EgyTech_participants_data
ai & automation engineer,4.0,45500.0,Remote/Egypt,Cairo,2024-05-12 21:47:12,Kaggle_EgyTech_participants_data
backend engineer,1.0,13500.0,Office,Alexandria,2024-05-12 21:55:08,Kaggle_EgyTech_participants_data
"executive (c-level, director, etc.)",13.0,87000.0,Hybrid,Cairo,2024-05-12 22:15:26,Kaggle_EgyTech_participants_data
backend engineer,1.0,7500.0,Remote/Egypt,Cairo,2024-05-12 22:17:58,Kaggle_EgyTech_participants_data
full-stack engineer,4.0,25000.0,Remote/Egypt,Cairo,2024-05-12 22:27:02,Kaggle_EgyTech_participants_data
mobile development engineer,2.0,17000.0,Hybrid,Cairo,2024-05-12 22:40:30,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,12000.0,Office,Alexandria,2024-05-12 22:40:50,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,22000.0,Remote/Egypt,Cairo,2024-05-12 23:13:38,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,6000.0,Office,Alexandria,2024-05-12 23:42:35,Kaggle_EgyTech_participants_data
qa / sdet engineer,5.0,50000.0,Remote/Egypt,Cairo,2024-05-12 23:57:15,Kaggle_EgyTech_participants_data
mobile development engineer,1.0,20000.0,Office,Cairo,2024-05-13 00:17:11,Kaggle_EgyTech_participants_data
backend engineer,3.0,36000.0,Hybrid,Cairo,2024-05-13 00:34:22,Kaggle_EgyTech_participants_data
backend engineer,7.0,136515.0,Hybrid,Cairo,2024-05-13 01:16:59,Kaggle_EgyTech_participants_data
embedded systems engineer,2.7,46260.0,Hybrid,Cairo,2024-05-13 01:19:16,Kaggle_EgyTech_participants_data
backend engineer,3.0,31000.0,Hybrid,Cairo,2024-05-13 02:26:01,Kaggle_EgyTech_participants_data
